X,Y,TYPE,SPEED,DirType,Direction
-0.66058,38.28774,F080KX0-CV-86Km13.5DirW,0,4,0
-0.42597,39.36308,ITRAKX0-V-31Km2.460DirNF100,0,4,0
-0.39799,39.38565,FTRAKX0-V-31Km6.350DirNEF100,0,4,0
-2.419792,36.858376,F050ELPEAL3117Km10DirA,0,4,0
-8.65076,42.72393,F050ABRGN-550Km.84.150DirA,0,4,0
-7.86171,42.33170,F030ABRGRuaPeñaTrevincaDirA,0,4,0
-7.86241,42.32604,F030ABRGRuaNtraSradeSainzaDirA,0,4,0
-7.86180,42.31643,F040ABRGRuaSeixalboDirA,0,4,0
-7.87740,42.34893,F050ABRGN-120DirSE,0,4,0
-7.85204,42.34255,F040ABRGOU-536AvOteroPedrayo/RuaCanellaDirNNW,0,4,0
-4.45464,36.72428,FTRAABRGMA-20Km10.300DirNF080,0,4,0
-4.45638,36.70345,F050ABRGCaminoSanRafael113DirA,0,4,0
-7.86690,42.34984,F030ABRGN-525Km.237.880AvSantiagoDirA,0,4,0
2.00968,41.41738,F100Kx0B-23Km11.7DirSSE,0,4,0
-7.65127,43.72965,F090KX0-LU-862Km74.15DirA,0,4,0
-3.72380,37.22955,F060KX0-N-432Km425.950DirA,0,4,0
-8.30397,43.28618,F070KX0-AC-221Km6.8DirA,0,4,0
-4.56934,36.70072,F060A-7052Km4.5DirA,0,4,0
-4.52989,36.66147,F050KX0-AvSantaClaraDirNNW,0,4,0
-4.52886,36.71331,F050KX0-A-7054Km3.500DirN,0,4,0
-2.76701,36.76521,F050KX0-A-1050Km1.1DirA,0,4,0
2.51284,41.58041,F050KX0-AvMontalnou53DirA,0,4,0
-7.87638,42.35172,F030ABRGC-535EulogioGomezDirA,0,4,0
2.88005,42.40126,F060JOSIN-IIKm773DirA,0,4,0
-7.59039,42.29431,F050ABRGOU-536Km28AltodoRodicioDirA,0,4,0
0.10033,38.83878,F040ABRGAvAlicante45DirNW,0,4,0
0.10607,38.83392,F040ABRGAvJoanFuster15DirNE,0,4,0
0.10232,38.84322,F030ABRGAvMiguelHernandez30DirNE,0,4,0
-5.55867,42.59595,F030CLFAvReal29DirA,0,4,0
-3.58684,40.45230,F080KX0-M-14Km1.650dirNE,0,4,0
-2.42819,43.14650,F080KX0-AP-1Km140.2DirSTunelLesarri,0,4,0
-2.42548,43.13466,F080KX0-AP-1Km138.8DirNTunelLesarri,0,4,0
-6.61469,38.90409,F080KX0-AvEuropa8DirA,0,4,0
2.24987,41.93534,F030KX0-CarrerdelaEraensellesDirA,0,4,0
-8.53919,37.15125,F050KX0-N-124Km0.8DirA,0,4,0
-5.79626,38.98772,F050KX0-EX-351Km5.5DirSE,0,4,0
-6.40661,36.69387,F060KX0-A-491Km4.350DirA,0,4,0
-5.52354,43.36735,F070KX0-N-634Km377.9DirA,0,4,0
-6.03445,37.38525,F090KX0-A-49Km0.7DirS,0,4,0
-4.81770,38.05812,F090KX0-N-432Km245.3DirA,0,4,0
-3.80733,40.12244,F050ELDECM-4010CaminodeUgenaDirA,0,4,0
-2.99704,43.36095,F030ROBSSimonOtxandategiN30DIRA,0,4,0
-6.03358,37.38900,F090ROBSA-49Km0.700DIRSSW,0,4,0
-2.01909,43.18599,F060ROBSA-15tuneloidolarkm151.56DIRS,0,4,0
-1.96883,43.13392,F060ROBSA-15Km143.96tunelGorosmendiDIRNOBRAS,0,4,0
-1.96861,43.12910,F060ROBSA-15Km143.3tunelGorosmendiDIRSOBRAS,0,4,0
-1.85064,37.16281,F080KX0-A-370LasCuartillasDirA,0,4,0
-5.66776,43.39305,F030KX0-CalleCerelluelo69DirA,0,4,0
-3.80960,40.12244,F050KX0-CM-4010Km1.800DirA,0,4,0
2.67561,39.57831,F060ABRGMa-20Km1.850DirSSE,0,4,0
0.45760,41.53824,F120KX0-A-2Km445.35DirE,0,4,0
-1.11056,38.86891,F030KX0-CaminoseSanJoseDirA,0,4,0
-5.92737,37.47491,F060KX0-A-8005Km5.818DirA,0,4,0
-3.17440,40.79557,F060KX0-CM-101Km17.460DirA,0,4,0
-5.52893,42.71671,F070KX0-LE-311Km11.250DirA,0,4,0
-3.87659,40.45410,F100KX0-M-503Km12.5DirSE,0,4,0
-3.71772,40.38480,F050ROBSA-42TunelElipticasalidaDirS,0,4,0
-16.30133,28.43534,F070ABRGTF-2Km1DirNNE,0,4,0
-16.67969,28.02306,F090ABRGTF-66Km9DirA,0,4,0
-16.64493,28.03376,F050ABRGTF-652Km2.9DirA,0,4,0
-16.59837,28.03437,F090ABRGTF-65Km11.240DirA,0,4,0
-16.43437,28.16834,F060KX0-TF-625Km1SubidaAricodesdeTF-1DirA,0,4,0
-16.66887,28.38844,F070KX0-TF-5Km49.400DirW,0,4,0
2.81086,41.98086,F030KX0-AvJosepTarradellas5-7DirS,0,4,0
2.81785,41.97870,F050KX0-C/Barcelona--C/EmiliGrahitDirA,0,4,0
2.80923,41.97409,F050KX0-C/RioGuell--RdadeOlotDirN,0,4,0
2.82477,41.99123,F050KX0-C/Palafruguel2DirSW,0,4,0
-17.77094,28.68705,F030ABRGAvelPuente64DirA,0,4,0
0.13978,38.73058,F020KX0-AvAlacant51DirNE,0,4,0
-0.45538,38.37355,F050KX0-AvDenia26DirAN-332,0,4,0
2.71089,39.56161,F070KX0-Ma-30Km1.2DirA,0,4,0
-2.02563,43.22446,F070KX0-A-15desviodesdeA1DirNE,0,4,0
-6.14205,36.41915,F030ABRGC/Jardines26dirSE,0,4,0
-6.15991,36.41565,F030ABRGAvDiputacion14dirA,0,4,0
-6.13383,36.42052,F030ABRGCallejondelosFrailesBH1DirA,0,4,0
-6.12970,36.41787,F030ABRGCMuleta16DirA,0,4,0
-4.72017,36.65904,F040ROBSN-404Km2.55DirA,0,4,0
-17.76997,28.67447,F050ROBSAvBajamarLP-2DirN,0,4,0
-2.97180,43.39528,F020ABRGC/GoierriDirA,0,4,0
-1.73291,42.16144,F080ROBSN-232AlfaroDirE,0,4,0
-5.70274,43.52553,F090ROBSGJ-10Km0.25DirA,0,4,0
-2.41981,36.85847,F050ROBSAL-3117Km1.4DirA,0,4,0
-1.97351,43.31124,F050ROBSC/LoiolakoDirS,0,4,0
-2.94962,35.29348,F030ROBSC/IbañezMarin2DirA,0,4,0
-2.95906,35.29344,F030ROBSCraFrahana52DirA,0,4,0
-17.91963,28.65849,F030ROBSLP-2/GuayafantaDirA,0,4,0
-17.90999,28.65614,F040ROBSAVFranciscoCarlosLorenzo60DirSE,0,4,0
-15.42716,28.12508,F080ROBSAvCanarias123DirSSE,0,4,0
-15.41796,28.11506,F080ROBSGC-1AvCanariasDirNNW,0,4,0
-15.41233,28.09548,F080ROBSGC-1AvCanarias45DirS,0,4,0
-15.41604,28.08652,F080ROBSGC-1AvCanariasDirN,0,4,0
-15.41606,28.07928,F080ROBSGC-1AvCanarias28DirS,0,4,0
-5.54972,37.25681,F030ROBSSE-4200DirA,0,4,0
-3.63022,40.53881,F050JUANBulevarSalvadorAllende25DirNE,0,4,0
-2.94285,35.27603,F020ROBSC/Legion42,0,4,0
2.10979,41.38379,F050ROBSAvDiagonal685DirNE,0,4,0
2.14456,41.34194,F050ROBSC/LetraA94ZonaFrancaDirNE,0,4,0
-5.64237,40.95484,F050ROBSAvdelaSernaLidlDirN,0,4,0
-3.49896,40.42573,F120ROBSM-50Km30.5DirN,0,4,0
1.45466,38.92305,F040ROBSCarrerdeJesus13DirA,0,4,0
2.12672,41.38843,F050ROBSAvDiagonal662DirSW,0,4,0
2.15173,41.39777,F030ROBSC/Balmes201DirSE,0,4,0
2.57303,41.56752,F030ROBSCamidelPedro/CanCalellaDirNE,0,4,0
-4.78118,41.62615,F050ROBSAvSueciaDirS,0,4,0
2.75084,41.74658,F090ROBSN-IIDirA,0,4,0
-5.89317,42.30113,F050ROBSLaBañezaN-VIDirA,0,4,0
-7.92816,43.63999,F090ROBSAC-862Km38DirA,0,4,0
-6.34552,38.91435,F020ROBSC/Graciano4DirS,0,4,0
-6.33537,38.91299,F050ROBSN-630ReinaSofía/PºArtesyoficiosDirSW,0,4,0
-8.57903,41.09201,F080ROBSA-29Km17DirSE,0,4,0
-7.84597,40.63426,F120ROBSA-25Km97.5DirSE,0,4,0
-9.20929,38.75340,F070ROBSA-36DirSWDentrodeltunel,0,4,0
-9.20929,38.7475,F070ROBSA-36DirSEDentrodeltunel,0,4,0
-9.20921,38.74753,F070ROBSA-36DirNWDentrodeltunel,0,4,0
-8.91482,38.64135,F070ROBSN-252DirA,0,4,0
-2.97320,43.37369,F050BI-3124C/Gatzarriñe47DirA,0,4,0
-7.87804,42.33929,F090ROBSN-525Km237.880DirN,0,4,0
2.12320,41.40036,F050SIPUBarcelonaViaAugustaDIRCentro,0,4,0
-0.86865,41.62639,F050BARUZaragozaZ-302EnlaceZ-40DIRBarcelona,0,4,0
-0.89960,41.62955,F050BARUZaragozaZ-301ReyesdeAragónDIRAeropuerto,0,4,0
-0.86066,41.63707,F050BARUZaragozaZ-303AntesEnlaceA-68DIRMadrid,0,4,0
-0.91696,41.64623,F050BARUZaragozaVíaHispanidadNo77DIRNorte,0,4,0
-0.85506,41.64965,F050BARUZaragozaZ-305TrasPteRíoEbroDIRMadrid,0,4,0
-0.86367,41.65099,F050BARUZaragozaPuenteUniónDIRSur,0,4,0
-0.92000,41.65326,F050BARUZaragozaVíaHispanidadNo113DIRSur,0,4,0
-0.86125,41.65426,F050BARUZaragozaPuenteUniónDIRNorte,0,4,0
-0.86703,41.66434,F050BARUZaragozaMarquésdeCadenaDIRPuenteUnión,0,4,0
-8.72467,42.24070,F050PICAVigoTúnelBeiramar-1DIRPontevedra,0,4,0
-8.71411,42.23967,F050PICAVigoTúnelBeiramar-3DIROBouzas,0,4,0
-8.71910,42.24072,F050PICAVigoTúnelBeiramar-2DIREPontevedra,0,4,0
2.13249,41.37055,F060LETABarcelonaRondaMig-1DIRTibidabo,0,4,0
2.13213,41.37063,F060SIPUBarcelonaRondaMig-4DIRPuerto,0,4,0
2.17991,41.37795,F060PAREBarcelonaB-10/R.LitoralKm10.6TúnelDIRCornellá,0,4,0
2.12722,41.38472,F060LETABarcelonaRondaMig-2DIRPuerto,0,4,0
-2.88990,43.23135,F080A300A-8Km111.5ExtTúnelMalmasínDIRIrún,0,4,0
-3.20603,42.41788,F060FELIN-120Km67.7BeloradoDIRLogroño,0,4,0
-0.53882,42.78645,F080A300N-330Km671.7TúnelSomportDIREspaña,0,4,0
-0.52876,42.77369,F080A300N-330Km670.1TúnelSomportDIRFrancia,0,4,0
-5.66066,40.94189,F080A300SA-20Km93.5SalamancaDIRMadrid,0,4,0
-4.70236,41.63714,F080A300VA-20Km7EnlaceN-122DIRMadrid,0,4,0
-5.62278,42.58815,F080XJULN-120Km309TrobajoDIRAstorga,0,4,0
-2.96778,43.27226,F080ALANA-8Km119.98CurvaZorrozaDIRSantander,0,4,0
-2.98126,43.27827,F080ALANA-8Km121.48PuenteCrucesDIRSantander,0,4,0
-2.96672,43.29760,F080ALANN-637Km10.65Pte.RonteguiDIRGuecho-Sondica,0,4,0
-2.98549,43.29074,F080ALANN-637Km8.97BaracaldoDIRSantander,0,4,0
-5.68008,43.29722,F080BORJAS-117Km5.5SamaDIRRiaño,0,4,0
-6.24884,36.46044,F080BLOQCA-33Km3.97SanFernandoDIRCádiz,0,4,0
-6.25223,36.46284,F080BLOQCA-33Km4.4CádizDIRSanFernando,0,4,0
2.21017,41.43406,F080EXCABarcelonaB-10/R.LitoralKm2EnlaceC-31DIRB-20,0,4,0
-2.02927,43.21282,F080IOSUN-IKm446AndoáinDIRIrún,0,4,0
-2.02933,43.21292,F080IOSUN-IKm446AndoáinDIRMadrid,0,4,0
1.20408,41.10525,F080JAAMC-31BKm8.23SalouDIRTarragona,0,4,0
-1.11730,40.33342,F080JMAXN-234Km119.66CircunvTeruelDIRValencia,0,4,0
-2.92706,43.24050,F080KILUA-8Km114.9SoluciónSurDIRIrún,0,4,0
-2.94296,43.24937,F080KILUA-8Km116.66PuenteRekaldeDIRSantander,0,4,0
-2.96565,43.31327,F060KILUBI-637Km9.55SalidaUniversidadDIRGuecho,0,4,0
-1.16472,38.02356,F080LETAA-30Km136.0DIRN,0,4,0
2.10361,41.38420,F080LETABarcelonaB-20/R.DaltKm4.8DIRMataró,0,4,0
-2.97756,43.32089,F080LUCABI-637Km11HíperLeioaDIRNW,0,4,0
2.20926,41.39888,F080MAIGBarcelonaB-10/R.LitoralKm7DIRMataró,0,4,0
2.11762,41.40460,F080MAIGBarcelonaB-20/R.DaltKm7.4DIRCornellá,0,4,0
2.11752,41.40440,F080MAIGBarcelonaB-20/R.DaltKm7.4DIRMataró,0,4,0
-8.39523,43.32993,F080PABAAC-11Km3.13EnlaceAP-9DIRMadrid,0,4,0
-4.82124,37.77059,F070CESAA-4Km416Cuesta-ToroDIRW,0,4,0
-3.53783,40.44729,F080RIBAA-2Km15.0SanFernandoDIRBarcelona,0,4,0
-2.89861,43.23276,F080A300A-8Km112.25Int.túnelMalmasínDIRSantander,0,4,0
-3.00017,43.28645,F080SIMPA-8Km123.54Max-CenterDIRIrún,0,4,0
-2.88988,43.23152,F080SIMPA-8Km111.5EntradatúnelMalmasínDIRSantander,0,4,0
-2.90823,43.23355,F080SIMPA-8Km113.03ExttúnelMalmasínDIRIrún,0,4,0
-3.00980,43.29092,F080UFO-A-8Km124.47Max-CenterDIRNW,0,4,0
-6.03394,37.38766,F080VTS-A-49Km0.5CurvaCamasDIRSevilla,0,4,0
-1.90594,39.72984,F090TORTCM-220Km92AlmodóvarDIRMotilla,0,4,0
-5.56098,39.91689,F090A300EX-119Km2.8PolígonoDIRNavalmoral,0,4,0
-6.54907,39.99950,F090TRAGEX-108Km90.7CoriaDIRPlasencia,0,4,0
-5.84879,40.02524,F090A300EX-203Km22.2TejedadeTiétarDIRJarandilla,0,4,0
-3.74543,40.47443,F090SEVIM-30Km25.7AvIlustraciónDIRE,0,4,0
-3.67432,40.47936,F090PEEDM-30Km0.5ChamartínDIRA-2,0,4,0
-3.17322,40.68649,F090A300CM-101Km4.8FontanarDIRGuadalajara,0,4,0
2.00154,41.43527,F090CYNNC-1413AKm2.3MolinsDIRRubí,0,4,0
1.91601,41.58756,F080SHERC-58Km31VacarissesDIRManresa,0,4,0
2.17972,41.60627,F070PEPEC-59Km11.05CaldesMontbuiDIRPalauSolita,0,4,0
2.71122,41.71850,F090JAAMGI-512Km2.7TorderaDIRHostalrich,0,4,0
2.90467,41.71983,F090ULINGI-682Km18.5CanyellesDIRTossa,0,4,0
2.81600,41.74575,F080JAAMC-63Km4.8LloretDIRVidreres,0,4,0
1.31722,42.116816,F090KX0-C-14Km154.3CollNargóDIRA,0,4,0
1.32772,42.20470,F090JABLC-14Km161OrganyaDIRLérida,0,4,0
1.40444,42.32960,F090JABLN-260Km233.3AdrallDIRLaSeuUrgell,0,4,0
1.74758,42.37321,F090PHOTN-260Km199BellverdeCerdanyaDIRLaSeo,0,4,0
-3.40643,43.09584,F090A300CL-629Km87.4PuertodelCabrioDIRBilbao,0,4,0
-3.27599,43.09757,F090VTSCL-629Km99.5VillasanaDIREspinosa,0,4,0
-5.38096,36.20978,F100KX0-A-7Km1106.2SanRoqueDIRSW,0,4,0
-5.79310,36.47016,F080MRADA-381Km37.3SalidatúnelDIRJerez,0,4,0
-2.38316,37.06445,F090A300N-340aKm471.95TabernasDIRAlmería,0,4,0
-3.60882,37.13429,F100XABIGR-30Km17.56OjíjaresDIRJaén,0,4,0
-3.62761,37.20376,F090FLASGR-30Km8.705GranadaDIRMotril,0,4,0
-3.49741,37.23554,F100A300A-92Km256.35EnlaceBeasDIRSevilla,0,4,0
-5.88256,37.37188,F100SANCA-92Km5.56AlcaláGuadairaDIRSevilla,0,4,0
-0.94872,37.62034,F100GINEA-30Km190.45EnlaceAP-7DIRCartagena,0,4,0
-3.85852,37.78123,F100NGDRA-316Km65.7TorredelCampoDIRJaén,0,4,0
-0.93763,37.81563,F100POOHRM-19Km17.79BalsicasDIRSanJavier,0,4,0
-1.37972,38.01559,F100ENINRM-15Km13AlbudeiteDIRCaravaca,0,4,0
-0.48506,38.89386,F090GUILCV-60Km8.17MontabernerDIRCanalsOllería,0,4,0
-3.47843,39.32593,F100CESAA-4Km135.5PuertoLápiceDIRCádiz,0,4,0
-0.82069,39.43357,F100PUNTA-3Km314.88BuñolDIRValencia,0,4,0
-3.69174,40.30820,F100RIBAA-4Km13.3CerroÁngelesDIRMadrid,0,4,0
-3.69218,40.31597,F100JORGA-4Km12.5EnlaceM-45DIRCádiz,0,4,0
-3.70054,40.36376,F100RIBAM-40Km23.2EnlaceA-42DIRA-4,0,4,0
-3.73830,40.49093,F100KAPEM-40Km52.8TúnelPardoDIRA-6,0,4,0
-3.69461,40.53684,F100CESAM-607Km15.5ValdelatasDIRColmenar,0,4,0
-3.71349,40.56059,F100JDEBM-607Km18.5ElGolosoDIRMadrid,0,4,0
0.56032,40.59932,F090MONTN-340Km1068.36SanCarlosDIRValencia,0,4,0
-4.74296,40.64092,F090GONZN-110Km260ÁvilaDIRPlasencia,0,4,0
-5.62102,40.68291,F090A300N-630Km374LaMayaDIRSalamanca,0,4,0
-3.39022,40.68866,F090ARUIN-320Km310.82ElCasarDIRCuenca,0,4,0
0.59365,40.73026,F090MONTN-340Km1084.32LAldeaDIRTarragona,0,4,0
-4.28137,40.74684,F090A300N-VIKm71.26AltoCalocoDIRMadrid,0,4,0
-5.62934,40.75614,F090A300N-630Km364.9BeleñaDIRCáceres,0,4,0
0.65994,40.77530,F090JCGIN-340Km1091.84CamarlesDIRBarcelona,0,4,0
0.98910,41.04518,F090KAPEN-340Km1137.84CampingDIRBarcelona,0,4,0
0.65678,41.09695,F090PULPN-420Km825.43Mora-NovaDIRTeruel,0,4,0
1.39244,41.15871,F090JAAMN-340Km1176.25TorredembarraDIRValencia,0,4,0
2.20305,41.50990,F100WARPC-17Km7.9LaLlagostaDIRBarcelona,0,4,0
-0.85543,41.72026,F100FERNN-330Km508.1AGMZaragozaDIRHuesca,0,4,0
-2.45267,41.84417,F090A300N-111Km236.65GarreyDIRSoria,0,4,0
-6.82672,42.03310,F100JMM-A-52Km99.1PadorneloDIRBenavente,0,4,0
-8.69586,42.24697,F100KUNDAP-9VKm2.9DIRVigo,0,4,0
-3.70251,42.30487,F100DIABA-1Km234.4PolígonoDIRBurgos,0,4,0
-3.97356,43.41233,F100ARGAA-67Km191.68GornazoDIRSantander,0,4,0
-3.93061,43.42847,F100ARGAA-67Km195.68BooDIRSantander,0,4,0
-2.84723,36.76685,F120JOCEA-7Km404.45ElEjidoDIRNE,0,4,0
-2.42307,36.89270,F120TECNA-7Km450.9AlmeríaDIRE,0,4,0
-2.41680,36.89713,F120XABIA-92Km391.9EnlaceA-7DIRAlmería,0,4,0
-3.64521,37.24418,F120KACIA-92Km241.7GranadaDIRSevilla,0,4,0
-5.66339,37.27387,F120ALEXA-92Km29.15ArahalDIRSevilla,0,4,0
-6.57525,37.35245,F120FLASA-49Km50.8BolullosDIRSevilla,0,4,0
-3.05612,37.38033,F120LETAA-92NKm9.25Hernán-ValleDIRBaza,0,4,0
-5.87413,37.43254,F120VAXNA-4Km529.6AeropuertoDIRCádiz,0,4,0
-5.52451,37.48416,F120FLASA-4Km495.66CarmonaDIRCádiz,0,4,0
-1.11768,38.05404,F120LETAA-7Km562.7CabezodeTorresDIRSSW,0,4,0
-1.23960,38.11210,F120LETAA-30Km122.93EnlaceLorquíDIRCartagena,0,4,0
-1.31375,38.17620,F120LETAA-30Km112.94SalidaJumillaDIRAlbacete,0,4,0
-3.77008,40.30001,F120KAPEM-50Km54.1EnlaceA-42DIRA-6,0,4,0
-6.61701,38.84758,F120LANYA-5Km366.7LobónDIRMadrid,0,4,0
-6.74820,38.86023,F120FRANA-5Km379TalaveraLaRealDIRBadajoz,0,4,0
-1.32417,38.87725,F120AXTEA-31Km127.1BoneteDIRAlicante,0,4,0
-1.20395,38.87977,F120PETAA-31Km137.9AlmansaDIRMadrid,0,4,0
-3.38278,38.96902,F120KAPEA-4Km177.5ManzanaresDIRMadrid,0,4,0
-0.59620,38.98446,F120TUISA-35Km43.3Alcudia-CrespínsDIRValencia,0,4,0
-2.20897,39.42219,F120A300A-31Km11.6SisanteDIRAlicante,0,4,0
-0.47034,39.52509,F120VINCA-7Km326.4SalidaAeropuertoDIRAlicante,0,4,0
-2.37489,39.66716,F120KAPEA-3Km156.6LaAlmarchaDIRValencia,0,4,0
-3.47570,39.91008,F120KX0-A-4Km67.61OcañaDIRCádiz,0,4,0
-4.22413,40.12540,F120DRACA-5Km57.87StaCruzRetamarDIRBadajoz,0,4,0
-0.91051,40.19312,F120JD54A-23Km88.6PuebladeValverdeDIRValencia,0,4,0
-3.79623,40.19384,F120ROMEA-42Km27.2TorrejónCalzadaDIRMadrid,0,4,0
-1.67324,38.59550,F120PAKOA-30Km49.2TobarraDIRMurcia,0,4,0
-1.33239,40.74684,F120CHELA-23Km165.44Monreal-CampoDIRZaragoza,0,4,0
-4.58565,40.94236,F120PEEDAP-6Km107AdaneroDIRCoruña,0,4,0
-8.62581,42.15785,F120PDXOA-55Km15.95PorriñoDIRTuy,0,4,0
-6.36805,39.79785,F120A300A-66Km508.1CañaveralDIRCáceres,0,4,0
0.41674,40.46970,F120XABIAP-7Km357VinarozDIRAlicante,0,4,0
-2.89359,42.85203,F120Kx0-AP-68Km50.27SubijanaDIRZaragoza,0,4,0
-3.51580,40.32213,F120BELIA-3Km20.0ArgandaDIRNW,0,4,0
-4.60099,40.94897,F120KAPEAP-6Km108.6AdaneroDIRMadrid,0,4,0
-5.61467,41.00184,F120A300A-62Km233.6SalamancaDIRBurgos,0,4,0
-5.61197,41.00293,F120AAGUA-62Km233.35CastellanosDIRPortugal,0,4,0
-2.44908,41.09441,F120KAPEA-2Km141.43EsterasMedinaceliDIRFrancia,0,4,0
-5.41669,41.16443,F120A300A-62Km207.1CañizalDIRBurgos,0,4,0
-1.65314,41.33214,F120ROBSA-2Km232.2CalatayudDIRFrancia,0,4,0
-4.96397,41.41088,F120KAPEA-6Km171.09RuedaDIRCoruña,0,4,0
0.87559,41.47984,F120ROBSAP-2Km164.9BorgesBlanquesDIRBarcelona,0,4,0
-1.36326,41.48975,F120ROBSA-2Km272.95LaAlmuniaDIRMadrid,0,4,0
-3.70964,41.50250,F120KAPEA-1Km138.15HonrubiaDIRIrún,0,4,0
2.06725,41.54313,F120SIPUC-58Km15.7SanQuirzeDIRManresa,0,4,0
-4.80854,41.60579,F120CHEMA-62Km132.45SimancasDIRBurgos,0,4,0
1.31395,41.65448,F120CARKA-2Km524CerveraDIRMadrid,0,4,0
-4.69773,41.71659,F120UFO-A-62Km116.35CigalesDIRPortugal,0,4,0
-5.50740,41.91283,F120KAPEA-6Km245.5CerecinosDIRMadrid,0,4,0
-7.45697,41.91997,F120KAPEA-52Km162.25VerínDIRSE,0,4,0
-3.77673,41.96705,F120KAPEA-1Km194.3FontiosoDIRIrún,0,4,0
-4.42370,41.98814,F120MADIA-62Km77.2MagazDIRPortugal,0,4,0
-4.50310,41.99238,F120A300A-67Km7.15PalenciaDIRA-62,0,4,0
-5.66081,42.00594,F120SAMPA-6Km262.4BenaventeDIRCoruña,0,4,0
-5.84526,42.02294,F120MAYEA-52Km14.8QuiruelasDIRBenavente,0,4,0
-7.10270,42.05527,F120A300A-52Km123.82AGudiñaDIRVigo,0,4,0
-4.21748,42.07105,F120UFO-A-62Km57.3Quintana-PuenteDIRBurgos,0,4,0
-5.69708,42.07345,F120CAS-A-6Km270.6BenaventeDIRMadrid,0,4,0
-0.44932,42.11150,F120KGTLA-23Km355.2WalqaDIRHuesca,0,4,0
-7.87507,42.28733,F120KAPEA-52Km222.02OrenseDIRVigo,0,4,0
-1.97579,42.29819,F120MAIGAP-68Km175.9CalahorraDIRBilbao,0,4,0
-8.14274,42.30270,F120KAPEA-52Km254.11RibadaviaDIRBenavente,0,4,0
-1.98491,42.31171,F120SAENAP-68Km174.2CalahorraDIRZaragoza,0,4,0
-3.68295,42.32575,F120MADIA-1/BU-30Km237.5BurgosDIRMadrid,0,4,0
-6.07770,42.44666,F120ACARA-6Km326.1AstorgaDIRMadrid,0,4,0
-2.87997,42.56970,F120HOUSAP-68Km86.1HaroDIRZaragoza,0,4,0
-6.71145,42.57538,F120SAMPA-6Km397.6PonferradaDIRCoruña,0,4,0
-6.53228,42.57639,F120ALIBA-6Km380.7PonferradaDIRMadrid,0,4,0
-7.05216,42.74369,F120JSP-A-6Km435.05PtoPiedrafitaDIRCoruña,0,4,0
-8.61340,42.80660,F120CASIAP-9Km83.5SantiagoDIRVigo,0,4,0
-7.71354,43.17475,F120FERRA-6Km519.56BegonteDIRCoruña,0,4,0
-7.82861,43.18506,F120SIMPA-6Km529.56EnlacePargaDIRMadrid,0,4,0
-5.80484,43.39229,F100NAREA-66Km24.37EnlaceA-64DIRSW,0,4,0
-3.44330,43.39461,F120SIMPA-8Km172.85Colindres-LaredoDIRGalicia,0,4,0
-5.79032,43.47777,F120A300A-66Km14.31Y-griegaDIRSevilla,0,4,0
-5.78957,43.48544,F120A300A-66Km13.4Y-griegaDIRGijón,0,4,0
-5.82885,43.52873,F120SDKNA-8Km396EnlaceTabazaDIRIrún,0,4,0
-6.24842,36.50550,F060ALICN-443Km5.5PuenteCarranzaDIRCádiz,0,4,0
-3.56493,40.49299,F060A300M-111Km2.2ParacuellosTúnelDIRBarajas,0,4,0
-3.56484,40.49280,F060A300M-111Km2.2BarajasTúnelDIRParacuellos,0,4,0
-3.57240,40.49063,F060A300M-111Km1.4ParacuellosTúnelDIRBarajas,0,4,0
-3.57226,40.49052,F060A300M-111Km1.4BarajasTúnelDIRParacuellos,0,4,0
-8.75764,42.22310,F080PDXOVG-20VigoTúnelBouzasDIRPuerto,0,4,0
-6.78672,38.34710,F080A300N-435Km68ValleStaAnaDIRJerez-Caballeros,0,4,0
-3.65920,40.41667,F090Kx0-M-30Km7.8MoratalazDIRA-1,0,4,0
-3.65113,41.40268,F120SISTA-1Km126FresnoDIRMadrid,0,4,0
-6.52555,37.35996,F120FLASA-49Km46.3BolullosDIRPortugal,0,4,0
-3.51061,39.66919,F120MARCA-4Km95.75TemblequeDIRMadrid,0,4,0
-2.25508,36.86262,F120TECNA-7Km468.7AeropuertoDIRAlmería,0,4,0
-0.16125,42.11210,F070JAAMN-240Km186.8AngüésDIRBarbastro,0,4,0
-5.75044,43.39044,F070ROLAAS-17Km28S.MiguelBarredaDIRAvilés,0,4,0
2.76539,41.67423,F090JAAMGI-682Km3.6BlanesDIRBarcelona,0,4,0
2.34473,41.48505,F080DJFUN-IIKm636.4PremiádeMarDIRBarcelona,0,4,0
-3.20110,43.35390,F080PMJMA-8Km144.48MioñoDIRGalicia,0,4,0
-2.26706,42.15061,F060FIESLR-115Enciso,0,4,0
-2.09142,42.06653,F080FIESLR-283Cornago,0,4,0
-3.72769,40.42292,F070KAPEM-30Km19.06AntesdetúnelDIRA-5,0,4,0
-5.93227,37.38620,F080VTS-A-92Km0.80MercasevillaDIRSevilla,0,4,0
2.81643,39.66463,F120BALYMA-13Km16.1ConsellDIRInca,0,4,0
2.74806,39.63389,F120BALYMA-13Km9MarratxíDIRPalma,0,4,0
2.72855,39.53681,F120BALYMA-19Km8.9AquariumDIRLlucmajor,0,4,0
-3.63472,40.35264,F120PEEDM-45Km14.9SalidaM-31DIRA-3,0,4,0
-6.44705,39.45725,F090JESUN-521Km53.9EnlaceA-66DIRValenciadeAlcántara,0,4,0
-6.26722,38.94792,F120PATAA-5Km332.72TrujillanosDIRBadajoz,0,4,0
-4.26182,40.55812,F070RUBIM-505Km42.7AltoCruzVerdeDIRÁvila,0,4,0
