-8.78336,41.66169,,
-8.78283,42.93996,,
-8.78276,39.76379,,
-8.78248,41.54662,,
-8.78198,37.3972,,
-8.78092,41.84257,,
-8.78072,40.25575,,
-8.78043,40.32162,,
-8.78038,39.16605,,
-8.77949,40.26601,,
-8.77947,42.59359,,
-8.77946,40.49963,,
-8.77929,40.26633,,
-8.77929,40.26633,,
-8.7785,38.56466,,
-8.77805,41.95253,,
-8.77779,39.76614,,
-8.77738,43.08798,,
-8.77709,41.88673,,
-8.77658,41.65204,,
-8.77587,40.2726,,
-8.77558,42.20799,,
-8.77552,39.75476,,
-8.77544,42.61829,,
-8.77531,41.60077,,
-8.77521,41.94758,,
-8.77492,42.20951,,
-8.77462,39.91902,,
-8.77447,39.74855,,
-8.77424,41.68189,,
-8.77378,41.94831,,
-8.77346,39.21823,,
-8.77327,42.22185,,
-8.77258,42.14223,,
-8.77172,38.69427,,
-8.77172,38.69427,,
-8.77109,41.59643,,
-8.77107,40.2812,,
-8.77098,41.94965,,
-8.77056,39.76946,,
-8.77014,39.76964,,
-8.76979,39.76989,,
-8.76923,42.19989,,
-8.76874,40.28526,,
-8.76874,40.28526,,
-8.76872,42.21124,,
-8.76601,42.19624,,
-8.76594,42.6036,,
-8.76524,42.21274,,
-8.76478,42.58552,,
-8.76475,42.58906,,
-8.76381,42.21391,,
-8.76368,42.39863,,
-8.7635,42.81255,,
-8.76337,39.17708,,
-8.76243,41.96154,,
-8.76164,40.2985,,
-8.7606,41.40931,,
-8.76043,41.41285,,
-8.75998,41.68259,,
-8.75972,42.63206,,
-8.75953,42.81462,,
-8.75951,39.3536,,
-8.75933,40.14528,,
-8.75888,37.43396,,
-8.7588,41.68289,,
-8.75839,41.96819,,
-8.75764,42.2231,,
-8.75738,41.6659,,
-8.75715,39.78085,,
-8.75658,42.2177,,
-8.75654,42.11794,,
-8.7563,39.65779,,
-8.7563,42.59316,,
-8.75596,39.77787,,
-8.75511,38.56937,,
-8.75464,42.67974,,
-8.75292,39.34253,,
-8.75288,43.18364,,
-8.75246,39.34204,,
