-4.77062,42.62224
-4.76640,37.95827
-4.76625,37.92703
-4.76578,43.42312
-4.76538,41.63392
-4.75944,41.58583
-4.75944,41.58583
-4.75371,41.62353
-4.75350,41.61636
-4.75085,41.63837
-4.75044,41.64618
-4.74825,41.61874
-4.74648,41.63754
-4.74524,41.62204
-4.74365,41.68161
-4.74296,40.64092
-4.74055,36.77433
-4.73950,41.65020
-4.73925,41.66035
-4.73839,41.63900
-4.73640,41.67024
-4.73447,41.64454
-4.73250,41.64283
-4.73161,41.65775
-4.73116,36.76505
-4.73116,36.76505
-4.73037,41.65350
-4.72914,37.66806
-4.72785,41.66829
-4.72688,41.62780
-4.72676,41.64432
-4.72617,41.61565
-4.72551,41.65899
-4.72299,36.68804
-4.72299,36.68804
-4.72269,41.59463
-4.72187,36.75439
-4.72187,36.75439
-4.72017,36.65904
-4.71859,41.63612
-4.71844,41.64937
-4.71206,41.64183
-4.71123,41.66583
-4.70263,41.64374
-4.70236,41.63714
-4.70094,36.71207
-4.70094,36.71207
-4.69773,41.71659
-4.69398,42.44382
-4.69398,42.44382
-4.68801,36.49843
-4.68790,36.49836
-4.67832,41.47984
-4.67812,42.14768
-4.67812,42.14768
-4.67604,40.49540
-4.67604,40.49540
-4.67324,42.14098
-4.67324,42.14098
-4.66918,36.54662
-4.66528,42.01996
-4.65412,40.52656
-4.65412,40.52656
-4.64568,42.11754
-4.64568,42.11754
-4.63883,42.34995
-4.63743,36.50859
-4.63735,36.50850
-4.63040,40.30180
-4.62635,36.54732
-4.62466,42.35236
-4.62466,42.35236
-4.61309,36.55700
-4.61120,36.55579
-4.60702,42.23772
-4.60702,42.23772
-4.60426,42.32402
-4.60426,42.32402
-4.60099,40.94897
-4.59802,42.25254
-4.59802,42.25254
-4.59628,37.68948
-4.59456,40.98032
-4.59092,40.29382
-4.58565,40.94236
-4.57789,36.73360
-4.57558,40.29557
-4.56934,36.70072
-4.56113,36.69467
-4.55992,42.03964
-4.55992,42.03964
-4.55697,36.66073
-4.55671,41.85163
-4.55110,36.67319
-4.54719,36.66142
-4.54490,37.43347
-4.54379,41.35760
-4.53632,42.00841
-4.53298,41.35043
-4.53135,41.98154
-4.53050,42.01231
-4.52989,36.66147
-4.52936,41.99392
-4.52886,36.71331
-4.52719,42.00159
-4.52385,41.99848
-4.52298,40.84268
-4.52196,41.59363
-4.52174,41.99576
-4.52130,41.36577
-4.52046,40.84094
-4.52028,37.68212
-4.51980,42.01154
-4.51936,42.00838
-4.51764,42.00112
-4.50310,41.99238
-4.49616,37.04022
-4.48874,36.72844
-4.48819,40.40838
-4.47150,36.73220
